Sample in Buffer,Sample in Window,TRIGGER,top_jesd204_inst/rx_data[255:0],top_jesd204_inst/rx_valid,top_jesd204_inst/sys_rst_n,top_jesd204_inst/rx_sync_0,top_jesd204_inst/sysref,top_jesd204_inst/rst_204
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX
956,956,0,adf69976cbfbfbc3b40bdbf7adf699761c77b68d99760bae99760bae7f879a76,1,0,1,0,0
957,957,0,aef69a76ccfbfcc3b50bdcf7aef69a761d77b78d9a760cae9a760cae80879b76,1,0,1,0,0
958,958,0,aff69b76cdfbfdc3b60bddf7aff69b761e77b88d9b760dae9b760dae81879c76,1,0,1,0,0
959,959,0,b0f69c76cefbfec3b70bdef7b0f69c761f77b98d9c760eae9c760eae82879d76,1,0,1,0,0
960,960,0,b1f69d76cffbffc3b80bdff7b1f69d762077ba8d9d760fae9d760fae83879e76,1,0,1,0,0
961,961,0,b2f69e76d0fb00c4b90be0f7b2f69e762177bb8d9e7610ae9e7610ae84879f76,1,0,1,0,0
962,962,0,b3f69f76d1fb01c4ba0be1f7b3f69f762277bc8d9f7611ae9f7611ae8587a076,1,0,1,0,0
963,963,0,b4f6a076d2fb02c4bb0be2f7b4f6a0762377bd8da07612aea07612ae8687a176,1,0,1,0,0
964,964,0,b5f6a176d3fb03c4bc0be3f7b5f6a1762477be8da17613aea17613ae8787a276,1,0,1,0,0
965,965,0,b6f6a276d4fb04c4bd0be4f7b6f6a2762577bf8da27614aea27614ae8887a376,1,0,1,0,0
966,966,0,b7f6a376d5fb05c4be0be5f7b7f6a3762677c08da37615aea37615ae8987a476,1,0,1,0,0
967,967,0,b8f6a476d6fb06c4bf0be6f7b8f6a4762777c18da47616aea47616ae8a87a576,1,0,1,1,0
968,968,0,b9f6a576d7fb07c4c00be7f7b9f6a5762877c28da57617aea57617ae8b87a676,1,0,1,1,0
969,969,0,baf6a676d8fb08c4c10be8f7baf6a6762977c38da67618aea67618ae8c87a776,1,0,1,1,0
970,970,0,bbf6a776d9fb09c4c20be9f7bbf6a7762a77c48da77619aea77619ae8d87a876,1,0,1,1,0
971,971,0,bcf6a876dafb0ac4c30beaf7bcf6a8762b77c58da8761aaea8761aae8e87a976,1,0,1,1,0
972,972,0,bdf6a976dbfb0bc4c40bebf7bdf6a9762c77c68da9761baea9761bae8f87aa76,1,0,1,1,0
973,973,0,bef6aa76dcfb0cc4c50becf7bef6aa762d77c78daa761caeaa761cae9087ab76,1,0,1,1,0
974,974,0,bff6ab76ddfb0dc4c60bedf7bff6ab762e77c88dab761daeab761dae9187ac76,1,0,1,1,0
975,975,0,c0f6ac76defb0ec4c70beef7c0f6ac762f77c98dac761eaeac761eae9287ad76,1,0,1,1,0
976,976,0,c1f6ad76dffb0fc4c80beff7c1f6ad763077ca8dad761faead761fae9387ae76,1,0,1,1,0
977,977,0,c2f6ae76e0fb10c4c90bf0f7c2f6ae763177cb8dae7620aeae7620ae9487af76,1,0,1,1,0
978,978,0,c3f6af76e1fb11c4ca0bf1f7c3f6af763277cc8daf7621aeaf7621ae9587b076,1,0,1,1,0
979,979,0,c4f6b076e2fb12c4cb0bf2f7c4f6b0763377cd8db07622aeb07622ae9687b176,1,0,1,1,0
980,980,0,c5f6b176e3fb13c4cc0bf3f7c5f6b1763477ce8db17623aeb17623ae9787b276,1,0,1,1,0
981,981,0,c6f6b276e4fb14c4cd0bf4f7c6f6b2763577cf8db27624aeb27624ae9887b376,1,0,1,1,0
982,982,0,c7f6b376e5fb15c4ce0bf5f7c7f6b3763677d08db37625aeb37625ae9987b476,1,0,1,1,0
983,983,0,c8f6b476e6fb16c4cf0bf6f7c8f6b4763777d18db47626aeb47626ae9a87b576,1,0,1,1,0
984,984,0,c9f6b576e7fb17c4d00bf7f7c9f6b5763877d28db57627aeb57627ae9b87b676,1,0,1,1,0
985,985,0,caf6b676e8fb18c4d10bf8f7caf6b6763977d38db67628aeb67628ae9c87b776,1,0,1,1,0
986,986,0,cbf6b776e9fb19c4d20bf9f7cbf6b7763a77d48db77629aeb77629ae9d87b876,1,0,1,1,0
987,987,0,ccf6b876eafb1ac4d30bfaf7ccf6b8763b77d58db8762aaeb8762aae9e87b976,1,0,1,1,0
988,988,0,cdf6b976ebfb1bc4d40bfbf7cdf6b9763c77d68db9762baeb9762bae9f87ba76,1,0,1,1,0
989,989,0,cef6ba76ecfb1cc4d50bfcf7cef6ba763d77d78dba762caeba762caea087bb76,1,0,1,1,0
990,990,0,cff6bb76edfb1dc4d60bfdf7cff6bb763e77d88dbb762daebb762daea187bc76,1,0,1,1,0
991,991,0,d0f6bc76eefb1ec4d70bfef7d0f6bc763f77d98dbc762eaebc762eaea287bd76,1,0,1,0,0
992,992,0,d1f6bd76effb1fc4d80bfff7d1f6bd764077da8dbd762faebd762faea387be76,1,0,1,0,0
993,993,0,d2f6be76f0fb20c4d90b00f8d2f6be764177db8dbe7630aebe7630aea487bf76,1,0,1,0,0
994,994,0,d3f6bf76f1fb21c4da0b01f8d3f6bf764277dc8dbf7631aebf7631aea587c076,1,0,1,0,0
995,995,0,d4f6c076f2fb22c4db0b02f8d4f6c0764377dd8dc07632aec07632aea687c176,1,0,1,0,0
996,996,0,d5f6c176f3fb23c4dc0b03f8d5f6c1764477de8dc17633aec17633aea787c276,1,0,1,0,0
997,997,0,d6f6c276f4fb24c4dd0b04f8d6f6c2764577df8dc27634aec27634aea887c376,1,0,1,0,0
998,998,0,d7f6c376f5fb25c4de0b05f8d7f6c3764677e08dc37635aec37635aea987c476,1,0,1,0,0
999,999,0,d8f6c476f6fb26c4df0b06f8d8f6c4764777e18dc47636aec47636aeaa87c576,1,0,1,0,0
1000,1000,0,d9f6c576f7fb27c4e00b07f8d9f6c5764877e28dc57637aec57637aeab87c676,1,0,1,0,0
1001,1001,0,daf6c676f8fb28c4e10b08f8daf6c6764977e38dc67638aec67638aeac87c776,1,0,1,0,0
1002,1002,0,dbf6c776f9fb29c4e20b09f8dbf6c7764a77e48dc77639aec77639aead87c876,1,0,1,0,0
1003,1003,0,dcf6c876fafb2ac4e30b0af8dcf6c8764b77e58dc8763aaec8763aaeae87c976,1,0,1,0,0
1004,1004,0,ddf6c976fbfb2bc4e40b0bf8ddf6c9764c77e68dc9763baec9763baeaf87ca76,1,0,1,0,0
1005,1005,0,def6ca76fcfb2cc4e50b0cf8def6ca764d77e78dca763caeca763caeb087cb76,1,0,1,0,0
1006,1006,0,dff6cb76fdfb2dc4e60b0df8dff6cb764e77e88dcb763daecb763daeb187cc76,1,0,1,0,0
1007,1007,0,e0f6cc76fefb2ec4e70b0ef8e0f6cc764f77e98dcc763eaecc763eaeb287cd76,1,0,1,0,0
1008,1008,0,e1f6cd76fffb2fc4e80b0ff8e1f6cd765077ea8dcd763faecd763faeb387ce76,1,0,1,0,0
1009,1009,0,e2f6ce7600fc30c4e90b10f8e2f6ce765177eb8dce7640aece7640aeb487cf76,1,0,1,0,0
1010,1010,0,e3f6cf7601fc31c4ea0b11f8e3f6cf765277ec8dcf7641aecf7641aeb587d076,1,0,1,0,0
1011,1011,0,e4f6d07602fc32c4eb0b12f8e4f6d0765377ed8dd07642aed07642aeb687d176,1,0,1,0,0
1012,1012,0,e5f6d17603fc33c4ec0b13f8e5f6d1765477ee8dd17643aed17643aeb787d276,1,0,1,0,0
1013,1013,0,e6f6d27604fc34c4ed0b14f8e6f6d2765577ef8dd27644aed27644aeb887d376,1,0,1,0,0
1014,1014,0,e7f6d37605fc35c4ee0b15f8e7f6d3765677f08dd37645aed37645aeb987d476,1,0,1,0,0
1015,1015,0,e8f6d47606fc36c4ef0b16f8e8f6d4765777f18dd47646aed47646aeba87d576,1,0,1,1,0
1016,1016,0,e9f6d57607fc37c4f00b17f8e9f6d5765877f28dd57647aed57647aebb87d676,1,0,1,1,0
1017,1017,0,eaf6d67608fc38c4f10b18f8eaf6d6765977f38dd67648aed67648aebc87d776,1,0,1,1,0
1018,1018,0,ebf6d77609fc39c4f20b19f8ebf6d7765a77f48dd77649aed77649aebd87d876,1,0,1,1,0
1019,1019,0,ecf6d8760afc3ac4f30b1af8ecf6d8765b77f58dd8764aaed8764aaebe87d976,1,0,1,1,0
1020,1020,0,edf6d9760bfc3bc4f40b1bf8edf6d9765c77f68dd9764baed9764baebf87da76,1,0,1,1,0
1021,1021,0,eef6da760cfc3cc4f50b1cf8eef6da765d77f78dda764caeda764caec087db76,1,0,1,1,0
1022,1022,0,eff6db760dfc3dc4f60b1df8eff6db765e77f88ddb764daedb764daec187dc76,1,0,1,1,0
1023,1023,0,f0f6dc760efc3ec4f70b1ef8f0f6dc765f77f98ddc764eaedc764eaec287dd76,1,0,1,1,0
